run,seed,best_fitness,best_size,best_depth,elapsed_seconds,best_expr,algebraic_expr
17,58,1.8299342082120798e-30,63,12,8.029461860656738,"add(mul(protectedDiv(protectedDiv(x, z), z), y), protectedDiv(sub(x, x), protectedDiv(sub(protectedDiv(-0.0802, protectedDiv(protectedDiv(z, protectedDiv(sub(x, x), x)), protectedDiv(neg(x), x))), x), mul(protectedDiv(neg(z), mul(x, y)), protectedDiv(sub(x, x), protectedDiv(mul(protectedDiv(protectedDiv(z, neg(x)), protectedDiv(-0.0871, protectedDiv(protectedDiv(z, -0.0871), mul(-0.0802, sub(z, 0.7365))))), y), mul(x, protectedSin(z))))))))",x/z/z*y+(x-x)/((-0.0802/(z/((x-x)/x)/(-x/x))-x)/(-z/(x*y)*((x-x)/(z/-x/(-0.0871/(z/-0.0871/(-0.0802*(z-0.7365))))*y/(x*protectedSin(z))))))
18,59,5.052689577181275e-30,7,3,7.7741310596466064,"protectedDiv(x, mul(protectedDiv(z, y), z))",x/(z/y*z)
19,60,1.5223867736889295e-30,11,4,6.689032316207886,"add(sub(mul(protectedDiv(x, z), protectedDiv(y, z)), 0.9745), 0.9745)",x/z*(y/z)-0.9745+0.9745
20,61,1.1486046523557021e-30,15,4,6.3916709423065186,"mul(protectedDiv(mul(x, y), z), add(protectedDiv(protectedDiv(z, z), z), sub(y, y)))",x*y/z*(z/z/z+(y-y))
21,62,1.5011028102983646e-30,57,12,8.238978385925293,"add(mul(protectedSin(mul(protectedDiv(mul(protectedDiv(protectedDiv(y, z), sub(y, x)), neg(z)), mul(z, z)), protectedSin(protectedSin(protectedSin(mul(y, sub(x, mul(protectedDiv(neg(x), neg(z)), z)))))))), protectedSin(mul(mul(protectedDiv(z, protectedSin(x)), protectedSin(protectedDiv(y, z))), protectedDiv(x, mul(x, x))))), mul(protectedDiv(neg(x), neg(z)), protectedDiv(y, z)))",protectedSin(y/z/(y-x)*-z/z**2*protectedSin(protectedSin(protectedSin(y*(x--x/-z*z)))))*protectedSin(z/protectedSin(x)*protectedSin(y/z)*(x/x**2))+-x/-z*(y/z)
22,63,5.1068729529666085e-30,62,15,8.912614583969116,"add(neg(mul(mul(mul(0.0303, 0.0303), mul(0.2892, 0.0303)), neg(mul(protectedDiv(neg(mul(add(-0.2859, x), mul(mul(mul(add(-0.2859, -0.6158), mul(0.2892, mul(mul(add(-0.2859, -0.6158), mul(0.2892, 0.0303)), mul(0.2892, 0.0303)))), mul(0.2892, 0.0303)), mul(0.2892, 0.0303)))), x), mul(mul(add(-0.7556, x), protectedDiv(protectedDiv(y, y), z)), 0.0303))))), mul(protectedDiv(protectedDiv(y, z), z), x))",-(0.0303**2*(0.2892*0.0303)*-(-((-0.2859+x)*((-0.2859+-0.6158)*(0.2892*((-0.2859+-0.6158)*(0.2892*0.0303)*(0.2892*0.0303)))*(0.2892*0.0303)*(0.2892*0.0303)))/x*((-0.7556+x)*(y/y/z)*0.0303)))+y/z/z*x
23,64,1.7470609461762833e-30,13,6,10.303325891494751,"add(sub(y, protectedDiv(neg(protectedDiv(mul(x, y), z)), z)), neg(y))",y--(x*y/z)/z+-y
24,65,2.0576226265720047e-31,23,7,9.701478958129883,"mul(sub(protectedDiv(y, mul(neg(z), neg(z))), mul(neg(protectedSqrt(protectedSin(protectedDiv(x, z)))), protectedDiv(add(z, neg(z)), x))), x)",(y/(-z)**2--(sqrt(protectedSin(x/z)))*((z+-z)/x))*x
25,66,6.257064075067672e-30,15,5,8.224025011062622,"add(protectedDiv(y, mul(protectedDiv(z, x), z)), sub(protectedSin(neg(neg(z))), protectedSin(z)))",y/(z/x*z)+(protectedSin(-(-z))-protectedSin(z))
26,67,2.2129665108828885e-30,12,4,9.370349168777466,"add(protectedDiv(mul(protectedDiv(y, z), x), z), protectedSin(sub(y, y)))",y/z*x/z+protectedSin(y-y)
27,68,2.465190328815662e-34,7,2,4.004050016403198,"protectedDiv(mul(y, x), mul(z, z))",y*x/z**2
28,69,1.522003002054855e-30,7,2,4.540586709976196,"mul(protectedDiv(x, z), protectedDiv(y, z))",x/z*(y/z)
29,70,2.465190328815662e-34,12,4,7.834946870803833,"protectedDiv(sub(mul(x, y), add(y, neg(y))), mul(z, z))",(x*y-(y+-y))/z**2
30,71,2.0576226265720047e-31,7,3,5.203321695327759,"mul(x, protectedDiv(y, mul(z, z)))",x*(y/z**2)
